loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN004481,6,2023-11-01,2023-06-01,5,355,275297.53,270709.23783333343,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,7,2023-12-01,2023-06-01,6,354,275297.53,269944.52247222234,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,8,2024-01-01,2023-06-01,7,353,275297.53,269179.80711111124,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,9,2024-02-01,2023-06-01,8,352,275297.53,268415.09175000014,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004481,10,2024-03-01,2023-06-01,9,351,275297.53,267650.37638888904,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,11,2024-04-01,2023-06-01,10,350,275297.53,266885.66102777794,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,12,2024-05-01,2023-06-01,11,349,275297.53,266120.94566666684,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004481,13,2024-06-01,2023-06-01,12,348,275297.53,265356.23030555574,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004481,14,2024-07-01,2023-06-01,13,347,275297.53,264591.51494444464,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004481,15,2024-08-01,2023-06-01,14,346,275297.53,263826.79958333354,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004481,16,2024-09-01,2023-06-01,15,345,275297.53,263062.08422222245,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN004481,17,2024-10-01,2023-06-01,16,344,275297.53,262297.36886111135,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN004481,18,2024-11-01,2023-06-01,17,343,275297.53,261532.65350000025,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,None
LN004481,19,2024-12-01,2023-06-01,18,342,275297.53,260767.93813888915,3.909,700-749,70-80%,30-40%,IL,Refinance-Cashout,Investment,Single-Family,Servicer B,30 DPD,30,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,1,2022-05-01,2022-05-01,0,360,380709.15,379651.6245833334,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,2,2022-06-01,2022-05-01,1,359,380709.15,378594.09916666674,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,3,2022-07-01,2022-05-01,2,358,380709.15,377536.5737500001,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,4,2022-08-01,2022-05-01,3,357,380709.15,376479.04833333346,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,5,2022-09-01,2022-05-01,4,356,380709.15,375421.5229166668,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,6,2022-10-01,2022-05-01,5,355,380709.15,374363.9975000002,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,7,2022-11-01,2022-05-01,6,354,380709.15,373306.47208333353,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,8,2022-12-01,2022-05-01,7,353,380709.15,372248.9466666669,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,9,2023-01-01,2022-05-01,8,352,380709.15,371191.42125000025,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004482,10,2023-02-01,2022-05-01,9,351,380709.15,370133.8958333336,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004482,11,2023-03-01,2022-05-01,10,350,380709.15,369076.37041666696,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Missing_Doc,Current,0,1,0,0,0,None
LN004482,12,2023-04-01,2022-05-01,11,349,380709.15,368018.8450000003,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Complete,Current,0,1,0,0,0,None
LN004482,13,2023-05-01,2022-05-01,12,348,380709.15,366961.3195833337,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN004482,14,2023-06-01,2022-05-01,13,347,380709.15,365903.79416666704,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,1,1,0,0,0,None
LN004482,15,2023-07-01,2022-05-01,14,346,380709.15,364846.2687500004,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,None
LN004482,16,2023-08-01,2022-05-01,15,345,380709.15,363788.74333333375,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,30 DPD,30,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,17,2023-09-01,2022-05-01,16,344,380709.15,362731.2179166671,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,18,2023-10-01,2022-05-01,17,343,380709.15,361673.69250000047,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,19,2023-11-01,2022-05-01,18,342,380709.15,360616.1670833338,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,20,2023-12-01,2022-05-01,19,341,380709.15,359558.6416666672,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,21,2024-01-01,2022-05-01,20,340,380709.15,358501.11625000054,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,22,2024-02-01,2022-05-01,21,339,380709.15,357443.5908333339,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,23,2024-03-01,2022-05-01,22,338,380709.15,356386.06541666726,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,24,2024-04-01,2022-05-01,23,337,380709.15,355328.5400000006,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004482,25,2024-05-01,2022-05-01,24,336,380709.15,354271.014583334,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004482,26,2024-06-01,2022-05-01,25,335,380709.15,353213.48916666734,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,27,2024-07-01,2022-05-01,26,334,380709.15,352155.9637500007,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,28,2024-08-01,2022-05-01,27,333,380709.15,351098.43833333405,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,29,2024-09-01,2022-05-01,28,332,380709.15,350040.9129166674,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,30,2024-10-01,2022-05-01,29,331,380709.15,348983.38750000077,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,31,2024-11-01,2022-05-01,30,330,380709.15,347925.8620833341,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004482,32,2024-12-01,2022-05-01,31,329,380709.15,346868.3366666675,4.549,650-699,80-90%,30-40%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004483,1,2023-08-01,2023-08-01,0,360,181802.06,181297.0542777778,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004483,2,2023-09-01,2023-08-01,1,359,181802.06,180792.04855555558,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,3,2023-10-01,2023-08-01,2,358,181802.06,180287.04283333337,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004483,4,2023-11-01,2023-08-01,3,357,181802.06,179782.03711111116,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,5,2023-12-01,2023-08-01,4,356,181802.06,179277.03138888895,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,6,2024-01-01,2023-08-01,5,355,181802.06,178772.02566666674,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,7,2024-02-01,2023-08-01,6,354,181802.06,178267.01994444453,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,8,2024-03-01,2023-08-01,7,353,181802.06,177762.01422222232,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,9,2024-04-01,2023-08-01,8,352,181802.06,177257.0085000001,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,10,2024-05-01,2023-08-01,9,351,181802.06,176752.0027777779,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004483,11,2024-06-01,2023-08-01,10,350,181802.06,176246.9970555557,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004483,12,2024-07-01,2023-08-01,11,349,181802.06,0.0,6.672,700-749,70-80%,30-40%,NC,Purchase,Investment,Single-Family,Servicer B,Prepaid,0,False,True,False,None,2024-07-16,PrimaryCore,Missing_Doc,Terminal,0,0,0,0,0,None
LN004484,1,2023-11-01,2023-11-01,0,360,331262.26,330342.08705555554,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,2,2023-12-01,2023-11-01,1,359,331262.26,329421.9141111111,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,3,2024-01-01,2023-11-01,2,358,331262.26,328501.7411666666,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,4,2024-02-01,2023-11-01,3,357,331262.26,327581.56822222215,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,5,2024-03-01,2023-11-01,4,356,331262.26,326661.3952777777,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-03-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004484,6,2024-04-01,2023-11-01,5,355,331262.26,325741.2223333332,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,7,2024-05-01,2023-11-01,6,354,331262.26,324821.04938888876,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,8,2024-06-01,2023-11-01,7,353,331262.26,323900.8764444443,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,9,2024-07-01,2023-11-01,8,352,331262.26,322980.7034999998,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,None,2024-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,10,2024-08-01,2023-11-01,9,351,331262.26,322060.53055555536,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-08-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,None
LN004484,11,2024-09-01,2023-11-01,10,350,331262.26,321140.3576111109,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,12,2024-10-01,2023-11-01,11,349,331262.26,320220.18466666644,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,None,2024-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,13,2024-11-01,2023-11-01,12,348,331262.26,319300.01172222197,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004484,14,2024-12-01,2023-11-01,13,347,331262.26,318379.8387777775,5.823,700-749,90-95%,30-40%,MI,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,None,2024-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,1,2022-11-01,2022-11-01,0,360,318565.83,317680.9249166667,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,2,2022-12-01,2022-11-01,1,359,318565.83,316796.0198333334,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2022-12-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004485,3,2023-01-01,2022-11-01,2,358,318565.83,315911.11475000007,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-01-16,PrimaryCore,Complete,Current,0,0,0,1,0,None
LN004485,4,2023-02-01,2022-11-01,3,357,318565.83,315026.20966666675,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2023-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,5,2023-03-01,2022-11-01,4,356,318565.83,314141.30458333343,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,6,2023-04-01,2022-11-01,5,355,318565.83,313256.3995000001,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2023-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,7,2023-05-01,2022-11-01,6,354,318565.83,312371.4944166668,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,8,2023-06-01,2022-11-01,7,353,318565.83,311486.5893333335,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2023-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,9,2023-07-01,2022-11-01,8,352,318565.83,310601.68425000017,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer A,Current,0,False,False,False,None,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,10,2023-08-01,2022-11-01,9,351,318565.83,309716.77916666685,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,11,2023-09-01,2022-11-01,10,350,318565.83,308831.87408333353,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer B,Current,0,False,False,False,None,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,12,2023-10-01,2022-11-01,11,349,318565.83,307946.9690000002,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,None
LN004485,13,2023-11-01,2022-11-01,12,348,318565.83,307062.0639166669,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer C,Current,0,False,False,False,None,2023-11-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,None
LN004485,14,2023-12-01,2022-11-01,13,347,318565.83,0.0,5.693,750-799,70-80%,40-50%,PA,Refinance-Cashout,Investment,Single-Family,Servicer A,Prepaid,0,False,True,False,None,2023-12-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,None
LN004486,1,2023-10-01,2023-10-01,0,360,212898.73,0.0,8.384,750-799,70-80%,40-50%,NC,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Prepaid,0,False,True,False,None,2023-10-16,PrimaryCore,Complete,Terminal,0,0,0,0,1,document_gap
